Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
poliestere,scuro,lungo,primavera_estate,pioggia,12,inverno,23
cotone,scuro,lungo,all,nuvoloso,15,primavera,26
poliestere,colorato,lungo,primavera_estate,pioggia,17,autunno,22
poliestere,scuro,lungo,estate,pioggia,5,inverno,23
poliestere,chiaro,lungo,all,pioggia,13,autunno,25
poliestere,chiaro,lungo,estate,nuvoloso,3,inverno,23
poliestere,colorato,lungo,estate,pioggia,12,autunno,22
cotone,scuro,lungo,estate,soleggiato,15,autunno,23
velluto,scuro,lungo,autunno_inverno,pioggia,18,estate,19
poliestere,scuro,lungo,all,soleggiato,16,primavera,24
poliestere,chiaro,lungo,all,soleggiato,27,estate,20
poliestere,scuro,lungo,estate,nuvoloso,27,estate,18
poliestere,colorato,lungo,estate,pioggia,10,autunno,22
poliestere,colorato,lungo,all,soleggiato,12,autunno,25
poliestere,chiaro,lungo,all,pioggia,4,primavera,26
poliestere,colorato,lungo,estate,soleggiato,4,inverno,23
cotone,colorato,lungo,autunno_inverno,soleggiato,1,inverno,28
poliestere,colorato,lungo,estate,soleggiato,16,autunno,21
poliestere,scuro,lungo,all,soleggiato,29,estate,10
poliestere,chiaro,lungo,all,nuvoloso,8,inverno,26
poliestere,colorato,lungo,all,nuvoloso,6,inverno,26
poliestere,colorato,lungo,all,pioggia,10,autunno,25
poliestere,chiaro,lungo,estate,pioggia,6,primavera,27
poliestere,colorato,lungo,all,neve,4,inverno,26
poliestere,colorato,lungo,primavera,pioggia,8,inverno,25
poliestere,scuro,lungo,estate,nuvoloso,6,primavera,27
poliestere,colorato,lungo,estate,pioggia,4,inverno,23
velluto,scuro,lungo,autunno_inverno,soleggiato,6,primavera,24
velluto,scuro,lungo,autunno_inverno,pioggia,29,estate,11
cotone,scuro,lungo,all,pioggia,28,estate,20
poliestere,colorato,lungo,primavera_estate,pioggia,23,primavera,22
poliestere,colorato,lungo,autunno_inverno,pioggia,9,inverno,28
poliestere,scuro,lungo,estate,nuvoloso,7,inverno,23
poliestere,scuro,lungo,estate,pioggia,27,estate,18
poliestere,colorato,lungo,estate,pioggia,26,autunno,12
velluto,colorato,lungo,autunno_inverno,soleggiato,8,primavera,24
cotone,colorato,lungo,all,pioggia,14,autunno,26
cotone,scuro,lungo,all,soleggiato,20,primavera,18
poliestere,scuro,lungo,all,pioggia,27,estate,15
cotone,scuro,lungo,estate,soleggiato,4,inverno,23
cotone,chiaro,lungo,all,soleggiato,30,estate,22
poliestere,colorato,lungo,estate,nuvoloso,27,estate,18
poliestere,chiaro,lungo,all,soleggiato,20,autunno,25
cotone,colorato,lungo,estate,pioggia,16,autunno,23
raso,scuro,lungo,primavera_estate,nuvoloso,21,autunno,17
poliestere,scuro,lungo,all,pioggia,7,primavera,26
cotone,scuro,lungo,all,soleggiato,4,inverno,26
poliestere,scuro,lungo,all,nuvoloso,8,autunno,26
cotone,chiaro,lungo,estate,soleggiato,19,autunno,23
poliestere,colorato,lungo,estate,pioggia,3,primavera,27
cotone,colorato,lungo,estate,pioggia,12,inverno,23
poliestere,colorato,lungo,all,soleggiato,11,autunno,25
poliestere,colorato,lungo,all,nuvoloso,4,inverno,26
cotone,colorato,lungo,all,neve,10,primavera,26
poliestere,colorato,lungo,all,pioggia,16,autunno,24
poliestere,chiaro,lungo,autunno_inverno,pioggia,27,estate,13
cotone,colorato,lungo,estate,pioggia,12,primavera,27
cotone,colorato,lungo,all,soleggiato,32,estate,17
poliestere,colorato,lungo,estate,pioggia,27,estate,18
cotone,scuro,lungo,estate,soleggiato,31,estate,15
poliestere,scuro,lungo,estate,pioggia,21,estate,23
poliestere,colorato,lungo,estate,nuvoloso,6,inverno,23
poliestere,chiaro,lungo,autunno_inverno,pioggia,12,primavera,23
cotone,scuro,lungo,all,soleggiato,27,estate,15
cotone,colorato,lungo,estate,pioggia,14,inverno,23
poliestere,scuro,lungo,all,soleggiato,15,primavera,24
velluto,scuro,lungo,all,soleggiato,6,inverno,26
cotone,scuro,lungo,estate,soleggiato,25,estate,18
poliestere,scuro,lungo,all,pioggia,24,autunno,20
poliestere,scuro,lungo,estate,soleggiato,7,autunno,23
cotone,scuro,lungo,all,soleggiato,5,primavera,26
poliestere,scuro,lungo,estate,pioggia,9,autunno,23
poliestere,chiaro,lungo,estate,soleggiato,1,primavera,27
poliestere,scuro,lungo,estate,soleggiato,11,primavera,26
cotone,scuro,lungo,all,pioggia,15,primavera,26
cotone,colorato,lungo,autunno_inverno,nuvoloso,9,primavera,24
poliestere,scuro,lungo,all,nuvoloso,16,primavera,24
poliestere,scuro,lungo,all,nuvoloso,27,primavera,15
poliestere,scuro,lungo,all,pioggia,6,primavera,26
poliestere,scuro,lungo,estate,pioggia,9,autunno,23
cotone,scuro,lungo,estate,pioggia,3,inverno,23
poliestere,scuro,lungo,estate,soleggiato,20,autunno,12
cotone,colorato,lungo,all,pioggia,2,inverno,26
poliestere,colorato,lungo,all,soleggiato,-5,inverno,26
poliestere,colorato,lungo,all,pioggia,12,autunno,25
poliestere,colorato,lungo,all,soleggiato,9,inverno,26
poliestere,colorato,lungo,all,soleggiato,-10,inverno,26
poliestere,colorato,lungo,estate,soleggiato,28,estate,18
poliestere,scuro,lungo,autunno_inverno,pioggia,16,autunno,26
poliestere,scuro,lungo,autunno_inverno,soleggiato,25,estate,8
poliestere,scuro,lungo,estate,pioggia,25,estate,18
poliestere,colorato,lungo,estate,pioggia,18,estate,27
cotone,scuro,lungo,all,soleggiato,28,estate,15
cotone,chiaro,lungo,estate,pioggia,24,autunno,20
poliestere,scuro,lungo,estate,soleggiato,31,estate,10
poliestere,scuro,lungo,estate,pioggia,28,estate,18
poliestere,chiaro,lungo,estate,soleggiato,36,estate,20
poliestere,chiaro,lungo,all,nuvoloso,26,estate,15
poliestere,chiaro,lungo,all,soleggiato,10,primavera,25
poliestere,scuro,lungo,estate,soleggiato,2,primavera,27
velluto,scuro,lungo,autunno_inverno,neve,-2,inverno,29
poliestere,chiaro,lungo,estate,nuvoloso,1,inverno,23
poliestere,scuro,lungo,estate,neve,1,inverno,23
poliestere,colorato,lungo,autunno_inverno,nuvoloso,6,autunno,28
velluto,colorato,lungo,all,neve,4,primavera,27
poliestere,scuro,lungo,estate,soleggiato,30,estate,10
poliestere,colorato,lungo,primavera_estate,pioggia,8,inverno,24
poliestere,colorato,lungo,all,soleggiato,8,primavera,26
cotone,scuro,lungo,estate,nuvoloso,17,autunno,23
poliestere,colorato,lungo,all,pioggia,9,primavera,26
poliestere,chiaro,lungo,estate,nuvoloso,21,primavera,21
poliestere,scuro,lungo,primavera_estate,pioggia,5,autunno,24
poliestere,scuro,lungo,all,pioggia,11,autunno,25
poliestere,colorato,lungo,estate,nuvoloso,3,inverno,23
cotone,colorato,lungo,all,pioggia,26,autunno,20
poliestere,scuro,lungo,all,nuvoloso,19,primavera,24
poliestere,colorato,lungo,primavera_estate,soleggiato,28,estate,17
poliestere,colorato,lungo,all,soleggiato,18,primavera,24
poliestere,scuro,lungo,all,nuvoloso,3,inverno,26
poliestere,colorato,lungo,all,soleggiato,31,estate,12
poliestere,scuro,lungo,all,pioggia,12,primavera,25
poliestere,scuro,lungo,estate,soleggiato,25,estate,13
poliestere,colorato,lungo,estate,soleggiato,13,primavera,26
poliestere,colorato,lungo,all,soleggiato,29,estate,15
cotone,chiaro,lungo,all,pioggia,17,inverno,26
poliestere,scuro,lungo,all,soleggiato,20,autunno,15
cotone,colorato,lungo,estate,soleggiato,3,primavera,27
poliestere,chiaro,lungo,all,soleggiato,0,inverno,26
poliestere,colorato,lungo,primavera,pioggia,15,primavera,27
poliestere,colorato,lungo,all,neve,0,inverno,26
cotone,chiaro,lungo,estate,pioggia,24,autunno,20
poliestere,colorato,lungo,estate,pioggia,27,primavera,16
poliestere,colorato,lungo,estate,pioggia,20,autunno,17
poliestere,chiaro,lungo,autunno_inverno,pioggia,12,primavera,23
poliestere,scuro,lungo,primavera_estate,soleggiato,18,autunno,22
cotone,colorato,lungo,all,soleggiato,27,autunno,20
poliestere,scuro,lungo,primavera_estate,neve,-6,inverno,24
cotone,scuro,lungo,all,pioggia,27,estate,20
poliestere,colorato,lungo,all,nuvoloso,5,autunno,26
raso,colorato,lungo,estate,nuvoloso,5,inverno,17
raso,chiaro,lungo,primavera_estate,soleggiato,31,estate,23
poliestere,scuro,lungo,estate,soleggiato,32,estate,10
poliestere,colorato,lungo,estate,nuvoloso,6,inverno,23
poliestere,colorato,lungo,estate,nuvoloso,4,primavera,27
cotone,chiaro,lungo,all,soleggiato,29,estate,25
poliestere,chiaro,lungo,estate,soleggiato,3,inverno,23
cotone,scuro,lungo,estate,pioggia,7,inverno,23
cotone,scuro,lungo,primavera_estate,pioggia,28,estate,22
velluto,scuro,lungo,autunno_inverno,soleggiato,27,estate,6
poliestere,scuro,lungo,primavera_estate,pioggia,23,estate,22
poliestere,scuro,lungo,estate,soleggiato,17,autunno,21
poliestere,scuro,lungo,estate,pioggia,2,inverno,23
poliestere,colorato,lungo,all,soleggiato,19,autunno,24
poliestere,scuro,lungo,estate,soleggiato,25,estate,13
poliestere,scuro,lungo,all,soleggiato,8,inverno,26
poliestere,colorato,lungo,estate,pioggia,8,primavera,27
cotone,chiaro,lungo,all,nuvoloso,11,primavera,26
raso,scuro,lungo,all,soleggiato,21,autunno,14
cotone,scuro,lungo,primavera_estate,soleggiato,5,inverno,24
poliestere,scuro,lungo,estate,pioggia,8,inverno,23
poliestere,chiaro,lungo,estate,pioggia,14,autunno,22
poliestere,scuro,lungo,all,soleggiato,9,primavera,26
poliestere,chiaro,lungo,all,pioggia,31,estate,12
poliestere,scuro,lungo,estate,pioggia,8,primavera,27
poliestere,scuro,lungo,all,soleggiato,4,inverno,26
poliestere,chiaro,lungo,all,pioggia,9,primavera,26
poliestere,scuro,lungo,estate,pioggia,6,primavera,27
cotone,colorato,lungo,autunno_inverno,soleggiato,10,primavera,24
poliestere,chiaro,lungo,all,nuvoloso,9,autunno,26
cotone,chiaro,lungo,primavera_estate,pioggia,6,inverno,24
cotone,colorato,lungo,all,pioggia,14,autunno,26
poliestere,colorato,lungo,estate,soleggiato,2,inverno,23
poliestere,colorato,lungo,estate,soleggiato,29,estate,18
cotone,chiaro,lungo,estate,nuvoloso,7,inverno,23
cotone,scuro,lungo,estate,pioggia,19,autunno,23
poliestere,scuro,lungo,estate,pioggia,28,autunno,12
poliestere,colorato,lungo,estate,neve,0,primavera,27
cotone,scuro,lungo,estate,pioggia,28,estate,23
poliestere,colorato,lungo,estate,pioggia,8,primavera,27
poliestere,scuro,lungo,estate,nuvoloso,28,estate,18
poliestere,chiaro,lungo,estate,pioggia,13,autunno,22
poliestere,chiaro,lungo,all,pioggia,22,autunno,20
raso,colorato,lungo,primavera_estate,pioggia,13,autunno,18
poliestere,colorato,lungo,estate,pioggia,10,primavera,26
raso,colorato,lungo,estate,soleggiato,34,estate,19
velluto,scuro,lungo,autunno_inverno,soleggiato,3,primavera,25
poliestere,scuro,lungo,all,nuvoloso,19,autunno,24
poliestere,scuro,lungo,all,pioggia,3,inverno,26
poliestere,colorato,lungo,all,soleggiato,35,estate,12
poliestere,scuro,lungo,all,soleggiato,3,inverno,26
poliestere,colorato,lungo,estate,soleggiato,8,primavera,27
velluto,scuro,lungo,autunno_inverno,soleggiato,7,primavera,24
raso,colorato,lungo,primavera_estate,pioggia,29,estate,19
poliestere,chiaro,lungo,all,pioggia,8,primavera,26
poliestere,colorato,lungo,estate,nuvoloso,12,primavera,26
cotone,scuro,lungo,all,soleggiato,-3,inverno,26
poliestere,scuro,lungo,estate,pioggia,3,autunno,23
poliestere,scuro,lungo,all,soleggiato,1,autunno,26
poliestere,scuro,lungo,all,pioggia,28,estate,15
poliestere,colorato,lungo,estate,soleggiato,32,estate,15
poliestere,colorato,lungo,all,nuvoloso,6,inverno,26
poliestere,scuro,lungo,estate,soleggiato,20,autunno,12
poliestere,scuro,lungo,estate,soleggiato,2,inverno,23
poliestere,colorato,lungo,estate,soleggiato,28,estate,18
poliestere,chiaro,lungo,all,pioggia,23,estate,20
poliestere,scuro,lungo,estate,pioggia,20,primavera,21
poliestere,scuro,lungo,estate,pioggia,5,inverno,23
cotone,scuro,lungo,all,pioggia,26,estate,20
velluto,scuro,lungo,all,pioggia,10,primavera,23
poliestere,colorato,lungo,estate,pioggia,8,primavera,27
poliestere,colorato,lungo,estate,pioggia,24,estate,23
poliestere,colorato,lungo,estate,pioggia,9,inverno,23
poliestere,chiaro,lungo,estate,soleggiato,1,inverno,23
poliestere,scuro,lungo,estate,pioggia,15,inverno,21
poliestere,colorato,lungo,estate,soleggiato,15,primavera,25
poliestere,chiaro,lungo,all,soleggiato,0,inverno,26
poliestere,colorato,lungo,estate,soleggiato,0,inverno,23
poliestere,chiaro,lungo,estate,pioggia,8,inverno,23
raso,scuro,lungo,estate,pioggia,8,autunno,17
cotone,scuro,lungo,all,nuvoloso,3,inverno,26
poliestere,colorato,lungo,primavera_estate,nuvoloso,0,inverno,24
poliestere,colorato,lungo,estate,soleggiato,16,autunno,21
poliestere,scuro,lungo,estate,soleggiato,11,autunno,22
poliestere,colorato,lungo,all,pioggia,-1,inverno,26
cotone,chiaro,lungo,all,soleggiato,34,estate,22
poliestere,scuro,lungo,all,soleggiato,16,primavera,24
poliestere,colorato,lungo,estate,pioggia,26,estate,18
cotone,scuro,lungo,all,soleggiato,7,primavera,26
poliestere,colorato,lungo,all,soleggiato,23,estate,20
cotone,scuro,lungo,estate,pioggia,7,inverno,23
raso,scuro,lungo,primavera_estate,pioggia,28,primavera,19
poliestere,scuro,lungo,estate,pioggia,12,autunno,22
poliestere,colorato,lungo,estate,pioggia,20,autunno,17
poliestere,scuro,lungo,all,soleggiato,25,estate,10
raso,scuro,lungo,all,soleggiato,29,estate,12
poliestere,colorato,lungo,estate,soleggiato,34,autunno,9
cotone,colorato,lungo,estate,pioggia,2,inverno,23
poliestere,colorato,lungo,all,pioggia,14,primavera,25
poliestere,chiaro,lungo,all,soleggiato,4,primavera,26
cotone,colorato,lungo,estate,soleggiato,29,estate,23
cotone,scuro,lungo,estate,pioggia,8,inverno,23
poliestere,colorato,lungo,all,soleggiato,20,primavera,20
poliestere,colorato,lungo,estate,pioggia,9,autunno,23
poliestere,scuro,lungo,all,pioggia,24,autunno,20
cotone,scuro,lungo,all,neve,8,primavera,26
poliestere,scuro,lungo,all,pioggia,21,estate,20
poliestere,scuro,lungo,autunno_inverno,soleggiato,15,autunno,26
poliestere,colorato,lungo,primavera_estate,pioggia,20,autunno,18
poliestere,colorato,lungo,autunno,pioggia,34,estate,11
poliestere,scuro,lungo,all,nuvoloso,5,primavera,26
poliestere,colorato,lungo,estate,soleggiato,-6,inverno,23
poliestere,scuro,lungo,all,soleggiato,34,estate,7
poliestere,scuro,lungo,all,soleggiato,13,primavera,25
poliestere,colorato,lungo,primavera_estate,pioggia,13,autunno,23
poliestere,scuro,lungo,estate,nuvoloso,18,autunno,21
poliestere,scuro,lungo,estate,pioggia,2,autunno,23
poliestere,scuro,lungo,all,pioggia,8,autunno,26
poliestere,scuro,lungo,estate,soleggiato,18,autunno,21
poliestere,scuro,lungo,all,pioggia,15,autunno,24
poliestere,chiaro,lungo,autunno,soleggiato,31,estate,16
cotone,scuro,lungo,all,pioggia,30,estate,17
poliestere,scuro,lungo,estate,nuvoloso,21,primavera,21
poliestere,scuro,lungo,estate,pioggia,7,inverno,23
poliestere,colorato,lungo,estate,pioggia,26,estate,18
poliestere,scuro,lungo,all,pioggia,18,autunno,24
cotone,colorato,lungo,all,soleggiato,11,autunno,26
poliestere,colorato,lungo,estate,soleggiato,17,autunno,21
poliestere,colorato,lungo,estate,soleggiato,8,primavera,27
poliestere,scuro,lungo,all,pioggia,2,inverno,26
poliestere,scuro,lungo,estate,pioggia,17,autunno,21
poliestere,colorato,lungo,estate,neve,-2,primavera,27
cotone,scuro,lungo,all,pioggia,8,autunno,26
poliestere,colorato,lungo,primavera_estate,pioggia,16,estate,26
poliestere,scuro,lungo,all,soleggiato,-5,inverno,26
velluto,colorato,lungo,all,pioggia,16,autunno,21
poliestere,scuro,lungo,estate,pioggia,18,autunno,21
poliestere,colorato,lungo,all,soleggiato,20,primavera,20
poliestere,colorato,lungo,primavera_estate,soleggiato,5,primavera,28
poliestere,colorato,lungo,all,soleggiato,28,estate,15
poliestere,scuro,lungo,primavera_estate,pioggia,12,inverno,23
cotone,colorato,lungo,all,nuvoloso,5,primavera,26
poliestere,scuro,lungo,estate,soleggiato,8,inverno,23
poliestere,scuro,lungo,estate,pioggia,9,inverno,23
poliestere,colorato,lungo,primavera_estate,pioggia,13,autunno,23
poliestere,colorato,lungo,estate,soleggiato,15,primavera,25
raso,colorato,lungo,primavera_estate,soleggiato,32,estate,18
poliestere,scuro,lungo,estate,pioggia,9,primavera,27
cotone,scuro,lungo,all,soleggiato,-5,inverno,26
poliestere,scuro,lungo,all,soleggiato,11,primavera,25
poliestere,chiaro,lungo,all,pioggia,13,estate,25
cotone,scuro,lungo,estate,pioggia,8,inverno,23
cotone,scuro,lungo,estate,pioggia,7,inverno,23
poliestere,colorato,lungo,estate,nuvoloso,4,inverno,23
poliestere,colorato,lungo,estate,neve,1,inverno,23
cotone,colorato,lungo,estate,soleggiato,30,estate,20
poliestere,scuro,lungo,primavera_estate,soleggiato,31,estate,9
poliestere,chiaro,lungo,all,soleggiato,26,estate,20
cotone,scuro,lungo,estate,nuvoloso,1,autunno,23
cotone,scuro,lungo,all,soleggiato,6,primavera,26
cotone,colorato,lungo,estate,nuvoloso,4,inverno,23
cotone,scuro,lungo,all,soleggiato,28,estate,15
poliestere,colorato,lungo,estate,neve,13,primavera,26
cotone,colorato,lungo,all,neve,-1,inverno,26
poliestere,chiaro,lungo,estate,pioggia,24,estate,23
poliestere,scuro,lungo,estate,soleggiato,7,autunno,23
cotone,colorato,lungo,estate,soleggiato,28,estate,23
poliestere,colorato,lungo,primavera_estate,pioggia,26,primavera,17
cotone,colorato,lungo,estate,nuvoloso,9,autunno,23
poliestere,scuro,lungo,all,pioggia,1,autunno,26
poliestere,scuro,lungo,estate,pioggia,27,estate,18
cotone,scuro,lungo,all,soleggiato,13,autunno,26
cotone,chiaro,lungo,all,neve,0,inverno,26
poliestere,colorato,lungo,primavera_estate,neve,1,inverno,24
poliestere,colorato,lungo,all,soleggiato,6,inverno,26
poliestere,scuro,lungo,all,soleggiato,19,autunno,24
velluto,scuro,lungo,autunno_inverno,pioggia,29,autunno,15
poliestere,colorato,lungo,estate,soleggiato,13,autunno,22
cotone,colorato,lungo,all,pioggia,10,primavera,26
poliestere,colorato,lungo,all,pioggia,3,inverno,26
poliestere,chiaro,lungo,estate,pioggia,22,estate,23
poliestere,scuro,lungo,all,nuvoloso,20,autunno,20
poliestere,colorato,lungo,estate,soleggiato,23,autunno,17
poliestere,colorato,lungo,all,pioggia,14,inverno,25
poliestere,colorato,lungo,estate,pioggia,24,estate,23
poliestere,chiaro,lungo,all,soleggiato,32,estate,17
cotone,scuro,lungo,estate,soleggiato,14,autunno,23
velluto,chiaro,lungo,autunno_inverno,pioggia,18,autunno,23
cotone,colorato,lungo,autunno_inverno,soleggiato,17,autunno,28
poliestere,colorato,lungo,all,soleggiato,3,inverno,26
poliestere,scuro,lungo,estate,soleggiato,18,autunno,21
raso,scuro,lungo,primavera_estate,soleggiato,32,estate,13
poliestere,scuro,lungo,estate,pioggia,4,primavera,27
poliestere,colorato,lungo,primavera_estate,nuvoloso,4,inverno,24
poliestere,scuro,lungo,all,neve,2,inverno,26
cotone,scuro,lungo,all,pioggia,14,primavera,26
poliestere,colorato,lungo,estate,pioggia,16,primavera,25
poliestere,scuro,lungo,all,pioggia,7,primavera,26
poliestere,colorato,lungo,all,soleggiato,25,estate,15
poliestere,colorato,lungo,estate,pioggia,5,inverno,23
poliestere,colorato,lungo,estate,nuvoloso,1,primavera,27
poliestere,scuro,lungo,estate,soleggiato,16,primavera,25
poliestere,colorato,lungo,estate,pioggia,14,primavera,26
poliestere,scuro,lungo,primavera_estate,soleggiato,23,primavera,17
poliestere,scuro,lungo,all,pioggia,18,estate,24
poliestere,scuro,lungo,estate,nuvoloso,27,estate,18
velluto,scuro,lungo,autunno_inverno,nuvoloso,28,primavera,11
poliestere,colorato,lungo,estate,soleggiato,5,inverno,23
poliestere,colorato,lungo,estate,pioggia,13,primavera,26
poliestere,colorato,lungo,primavera,nuvoloso,2,inverno,25
poliestere,colorato,lungo,estate,soleggiato,0,inverno,23
cotone,colorato,lungo,all,pioggia,7,inverno,26
cotone,scuro,lungo,all,pioggia,30,estate,17
cotone,chiaro,lungo,all,soleggiato,2,inverno,26
poliestere,colorato,lungo,all,soleggiato,18,autunno,24
poliestere,chiaro,lungo,estate,soleggiato,10,primavera,26
poliestere,colorato,lungo,estate,pioggia,6,inverno,23
poliestere,colorato,lungo,estate,nuvoloso,10,inverno,22
poliestere,colorato,lungo,estate,neve,2,inverno,23
poliestere,colorato,lungo,autunno_inverno,pioggia,8,primavera,24
poliestere,colorato,lungo,all,pioggia,27,estate,15
poliestere,colorato,lungo,primavera_estate,nuvoloso,4,inverno,24
cotone,colorato,lungo,all,pioggia,27,estate,20
poliestere,scuro,lungo,estate,nuvoloso,2,inverno,23
cotone,scuro,lungo,all,nuvoloso,-1,inverno,26
poliestere,scuro,lungo,all,pioggia,5,inverno,26
cotone,scuro,lungo,estate,pioggia,15,primavera,27
